Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [97] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [57] std::allocator<int>::~allocator() [42] std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [180] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [39] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [24] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [181] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [40] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [73] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  [44] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [23] std::_Iter_base<int*, false>::_S_base(int*) [53] int* std::__copy_move_a<false, int*, int*>(int*, int*, int*)
  [45] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [32] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [74] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [82] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [140] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [54] int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*)
  [63] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [150] void std::_Destroy_aux<true>::__destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [75] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [98] __gnu_cxx::new_allocator<int>::new_allocator() [33] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [137] Vec3<float>* std::uninitialized_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*)
  [56] __gnu_cxx::new_allocator<int>::~new_allocator() [164] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [129] std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
 [160] __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::deallocate(std::allocator<Vec3<float> >&, Vec3<float>*, unsigned long) [186] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [8] int* std::uninitialized_copy<int*, int*>(int*, int*, int*)
 [161] __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::allocate(std::allocator<Vec3<float> >&, unsigned long) [187] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [76] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [132] __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [151] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [138] Vec3<float>* std::__uninitialized_copy_a<Vec3<float>*, Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&)
 [115] void __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::construct<Vec3<float> >(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [122] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [130] std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [146] __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [188] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [9] int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&)
 [147] __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [189] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [139] Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&)
 [124] __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [152] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [131] std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  [99] void __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [190] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [10] int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [46] __gnu_cxx::__alloc_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [191] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [79] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [64] __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [141] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [77] int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [47] __gnu_cxx::__alloc_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [120] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [55] int* std::copy<int*, int*>(int*, int*, int*)
  [49] __gnu_cxx::__alloc_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [192] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [110] std::sqrt(float)
  [83] void __gnu_cxx::__alloc_traits<std::allocator<int> >::construct<int>(std::allocator<int>&, int*, int const&) [193] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [25] void std::swap<Vec2<int> >(Vec2<int>&, Vec2<int>&)
 [133] __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::__normal_iterator(Vec3<float>* const&) [48] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [156] void std::_Destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*)
  [37] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [68] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [157] void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&)
 [125] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [105] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [142] void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  [50] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [58] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [143] void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [162] __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::difference_type __gnu_cxx::operator-<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&, __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&) [34] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35] void std::_Destroy<int*>(int*, int*)
 [148] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [69] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [36] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [84] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [26] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [90] void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
   [7] Vec2<int>::operator-(Vec2<int> const&) const [70] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [43] operator new(unsigned long, void*)
  [21] Vec2<int>::operator*(float) const [106] std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  [22] Vec2<int>::operator+(Vec2<int> const&) const [59] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
